#,Name,State,Level,Body Type,tl_2018_us_state_REGION,tl_2018_us_state_DIVISION,tl_2018_us_state_STATEFP,tl_2018_us_state_STATENS,tl_2018_us_state_GEOID,tl_2018_us_state_NAME,tl_2018_us_state_LSAD,tl_2018_us_state_MTFCC,tl_2018_us_state_FUNCSTAT,tl_2018_us_state_ALAND,tl_2018_us_state_AWATER,tl_2018_us_state_INTPTLAT,tl_2018_us_state_INTPTLON
"338",Nadine Nakamura,HI,State,State House,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"339",Mark M. Nakashima,HI,State,State House,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"340",Clarence K. Nishihara,HI,State,State Senate,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"341",Scott Y. Nishimoto,HI,State,State House,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"342",Takashi Ohno,HI,State,State House,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"343",Val Okimoto,HI,State,State House,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"344",Richard H.K. Onishi,HI,State,State House,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"345",Sean Quinlan,HI,State,State House,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"346",Scott K. Saiki,HI,State,State House,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"347",Joy San Buenaventura,HI,State,State House,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"348",Joy Sanbuenaventura,HI,State,State House,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"349",Calvin K.Y. Say,HI,State,State House,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"350",Maile S.L. Shimabukuro,HI,State,State Senate,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"351",Gregg Takayama,HI,State,State House,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"352",Roy M. Takumi,HI,State,State House,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"353",Brian T. Taniguchi,HI,State,State Senate,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"354",GlennWakai,HI,State,State Senate,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"355",Ryan I. Yamane,HI,State,State House,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"356",Kyle T. Yamashita,HI,State,State House,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"357",Ikaika Anderson,HI,Local,City Council,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"358",Mason Chock,HI,Local,County Council,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"359",Aaron Chung,HI,Local,County Council,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"360",Elle Cochran,HI,Local,County Council,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"361",Brandon Elefante,HI,Local,City Council,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"362",Carol Fukunaga,HI,Local,City Council,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"363",Ross Kagawa,HI,Local,County Council,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"364",Arryl Kaneshiro,HI,Local,County Council,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"365",Ann Kobayashi,HI,Local,City Council,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"366",Joey Manahan,HI,Local,City Council,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"367",Ron Menor,HI,Local,City Council,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"368",Trevor Ozawa,HI,Local,City Council,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"369",Kymberly Pine,HI,Local,City Council,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"370",Valerie Poindexter,HI,Local,County Council,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"371",David Ige,HI,State,,"4","9","15","01779782","15",Hawaii,"00",G4000,A,"16633990195","11777809026","+19.5977643","-155.5024434"
"372",Sue B. Chew,ID,State,State House,"4","8","16","01779783","16",Idaho,"00",G4000,A,"214049787659","2391722557","+44.3484222","-114.5588538"
"373",Tammy Duckworth,IL,Federal,U.S. Senate,"2","3","17","01779784","17",Illinois,"00",G4000,A,"143780567633","6214824948","+40.1028754","-089.1526108"
"374",Raja Krishnamoorthi,IL,Federal,U.S. House,"2","3","17","01779784","17",Illinois,"00",G4000,A,"143780567633","6214824948","+40.1028754","-089.1526108"
"375",Jennifer Gong-Gershowitz,IL,State,State House,"2","3","17","01779784","17",Illinois,"00",G4000,A,"143780567633","6214824948","+40.1028754","-089.1526108"
"376",Ram Villivalam,IL,State,State Senate,"2","3","17","01779784","17",Illinois,"00",G4000,A,"143780567633","6214824948","+40.1028754","-089.1526108"
"377",Sanjay Tailor,IL,Local,County Circui...,"2","3","17","01779784","17",Illinois,"00",G4000,A,"143780567633","6214824948","+40.1028754","-089.1526108"
"378",Cynthia Lee-Sheng,LA,Local,City Council,"3","7","22","01629543","22",Louisiana,"00",G4000,A,"111897594374","23753621895","+30.8634368","-091.7987173"
"379",Tackey Chan,MA,State,State House,"1","1","25","00606926","25",Massachusetts,"00",G4000,A,"20205125364","7129925486","+42.1565196","-071.4895915"
"380",Sonia Chang-Diaz,MA,State,State Senate,"1","1","25","00606926","25",Massachusetts,"00",G4000,A,"20205125364","7129925486","+42.1565196","-071.4895915"
"381",Rady Mom,MA,State,State House,"1","1","25","00606926","25",Massachusetts,"00",G4000,A,"20205125364","7129925486","+42.1565196","-071.4895915"
"382",Tram Nguyen,MA,State,State House,"1","1","25","00606926","25",Massachusetts,"00",G4000,A,"20205125364","7129925486","+42.1565196","-071.4895915"
"383",Dean Tran,MA,State,State Senate,"1","1","25","00606926","25",Massachusetts,"00",G4000,A,"20205125364","7129925486","+42.1565196","-071.4895915"
"384",DonaldWong,MA,State,State House,"1","1","25","00606926","25",Massachusetts,"00",G4000,A,"20205125364","7129925486","+42.1565196","-071.4895915"
"385",Noel DiBona,MA,Local,City Council,"1","1","25","00606926","25",Massachusetts,"00",G4000,A,"20205125364","7129925486","+42.1565196","-071.4895915"
"386",Vira Douangmany Cage,MA,Local,School District,"1","1","25","00606926","25",Massachusetts,"00",G4000,A,"20205125364","7129925486","+42.1565196","-071.4895915"
"387",Nina Liang,MA,Local,City Council,"1","1","25","00606926","25",Massachusetts,"00",G4000,A,"20205125364","7129925486","+42.1565196","-071.4895915"
"388",MichelleWu,MA,Local,City Council,"1","1","25","00606926","25",Massachusetts,"00",G4000,A,"20205125364","7129925486","+42.1565196","-071.4895915"
"389",Kumar Barve,MD,State,State House,"3","5","24","01714934","24",Maryland,"00",G4000,A,"25151100280","6979966958","+38.9466584","-076.6744939"
"390",Mark Chang,MD,State,State House,"3","5","24","01714934","24",Maryland,"00",G4000,A,"25151100280","6979966958","+38.9466584","-076.6744939"
"391",Jay Jalisi,MD,State,State House,"3","5","24","01714934","24",Maryland,"00",G4000,A,"25151100280","6979966958","+38.9466584","-076.6744939"
"392",Clarence Lam,MD,State,State Senate,"3","5","24","01714934","24",Maryland,"00",G4000,A,"25151100280","6979966958","+38.9466584","-076.6744939"
"393",Susan Lee,MD,State,State Senate,"3","5","24","01714934","24",Maryland,"00",G4000,A,"25151100280","6979966958","+38.9466584","-076.6744939"
"394",David Moon,MD,State,State House,"3","5","24","01714934","24",Maryland,"00",G4000,A,"25151100280","6979966958","+38.9466584","-076.6744939"
"395",Lily Qi,MD,State,State House,"3","5","24","01714934","24",Maryland,"00",G4000,A,"25151100280","6979966958","+38.9466584","-076.6744939"
"396",Kriselda Valderrama,MD,State,State House,"3","5","24","01714934","24",Maryland,"00",G4000,A,"25151100280","6979966958","+38.9466584","-076.6744939"
"397",Jeannie Eun Kyung Cho,MD,Local,,"3","5","24","01714934","24",Maryland,"00",G4000,A,"25151100280","6979966958","+38.9466584","-076.6744939"
"398",Jeannie J. Hong,MD,Local,,"3","5","24","01714934","24",Maryland,"00",G4000,A,"25151100280","6979966958","+38.9466584","-076.6744939"
"399",Stephanie Chang,MI,State,State Senate,"2","3","26","01779789","26",Michigan,"00",G4000,A,"146600952990","103885855702","+44.8441768","-085.6604907"
"400",Padma Kuppa,MI,State,State House,"2","3","26","01779789","26",Michigan,"00",G4000,A,"146600952990","103885855702","+44.8441768","-085.6604907"
"401",Mohammed Hassan,MI,Local,City Council,"2","3","26","01779789","26",Michigan,"00",G4000,A,"146600952990","103885855702","+44.8441768","-085.6604907"
"402",Shalina Kumar,MI,Local,,"2","3","26","01779789","26",Michigan,"00",G4000,A,"146600952990","103885855702","+44.8441768","-085.6604907"
"403",Anam Miah,MI,Local,City Council,"2","3","26","01779789","26",Michigan,"00",G4000,A,"146600952990","103885855702","+44.8441768","-085.6604907"
"404",Foung Hawj,MN,State,State Senate,"2","4","27","00662849","27",Minnesota,"00",G4000,A,"206228939448","18945217189","+46.3159573","-094.1996043"
"405",Kaohly Her,MN,State,State House,"2","4","27","00662849","27",Minnesota,"00",G4000,A,"206228939448","18945217189","+46.3159573","-094.1996043"
"406",Samantha Vang,MN,State,State House,"2","4","27","00662849","27",Minnesota,"00",G4000,A,"206228939448","18945217189","+46.3159573","-094.1996043"
"407",Jay Xiong,MN,State,State House,"2","4","27","00662849","27",Minnesota,"00",G4000,A,"206228939448","18945217189","+46.3159573","-094.1996043"
"408",Tou Xiong,MN,State,State House,"2","4","27","00662849","27",Minnesota,"00",G4000,A,"206228939448","18945217189","+46.3159573","-094.1996043"
"409",Susan Burke,MN,Local,County Distri...,"2","4","27","00662849","27",Minnesota,"00",G4000,A,"206228939448","18945217189","+46.3159573","-094.1996043"
"410",John Choi,MN,Local,,"2","4","27","00662849","27",Minnesota,"00",G4000,A,"206228939448","18945217189","+46.3159573","-094.1996043"
"411",Marta Chou,MN,Local,County Distri...,"2","4","27","00662849","27",Minnesota,"00",G4000,A,"206228939448","18945217189","+46.3159573","-094.1996043"
"412",Regina Chu,MN,Local,County Distri...,"2","4","27","00662849","27",Minnesota,"00",G4000,A,"206228939448","18945217189","+46.3159573","-094.1996043"
"413",Dai Thao,MN,Local,City Council,"2","4","27","00662849","27",Minnesota,"00",G4000,A,"206228939448","18945217189","+46.3159573","-094.1996043"
"414",Adam Yang,MN,Local,County Distri...,"2","4","27","00662849","27",Minnesota,"00",G4000,A,"206228939448","18945217189","+46.3159573","-094.1996043"
"415",P. Paul Yang,MN,Local,County Distri...,"2","4","27","00662849","27",Minnesota,"00",G4000,A,"206228939448","18945217189","+46.3159573","-094.1996043"
"416",Gregorio Sablan,MP,Federal,U.S. House,"9","0","69","01779809","69",Commonwealth of the Northern Mariana Islands,"00",G4000,A,"472292529","4644252461","+14.9367835","+145.6010210"
"417",Jay Chaudhuri,NC,State,State Senate,"3","5","37","01027616","37",North Carolina,"00",G4000,A,"125923656064","13466071395","+35.5397100","-079.1308636"
"418",Nasif Majeed,NC,State,State House,"3","5","37","01027616","37",North Carolina,"00",G4000,A,"125923656064","13466071395","+35.5397100","-079.1308636"
"419",Mujtaba Mohammed,NC,State,State Senate,"3","5","37","01027616","37",North Carolina,"00",G4000,A,"125923656064","13466071395","+35.5397100","-079.1308636"
"420",Satish Garimella,NC,Local,City Council,"3","5","37","01027616","37",North Carolina,"00",G4000,A,"125923656064","13466071395","+35.5397100","-079.1308636"
"421",Steve Rao,NC,Local,City Council,"3","5","37","01027616","37",North Carolina,"00",G4000,A,"125923656064","13466071395","+35.5397100","-079.1308636"
"422",Latha Mangipudi,NH,State,State House,"1","1","33","01779794","33",New Hampshire,"00",G4000,A,"23189413166","1026675248","+43.6726907","-071.5843145"
"423",Julie Radhakrishnan,NH,State,State House,"1","1","33","01779794","33",New Hampshire,"00",G4000,A,"23189413166","1026675248","+43.6726907","-071.5843145"
"424",Andy Kim,NJ,Federal,U.S. House,"1","2","34","01779795","34",New Jersey,"00",G4000,A,"19047825980","3544860246","+40.1072744","-074.6652012"
"425",Raj Mukherji,NJ,State,State House,"1","2","34","01779795","34",New Jersey,"00",G4000,A,"19047825980","3544860246","+40.1072744","-074.6652012"
"426",Ravinder Bhalla,NJ,Local,City Council,"1","2","34","01779795","34",New Jersey,"00",G4000,A,"19047825980","3544860246","+40.1072744","-074.6652012"
"427",Jong Chul Lee,NJ,Local,City Council,"1","2","34","01779795","34",New Jersey,"00",G4000,A,"19047825980","3544860246","+40.1072744","-074.6652012"
"428",Christopher Chung,NJ,Local,City Council,"1","2","34","01779795","34",New Jersey,"00",G4000,A,"19047825980","3544860246","+40.1072744","-074.6652012"
"429",Jannie Chung,NJ,Local,City Council,"1","2","34","01779795","34",New Jersey,"00",G4000,A,"19047825980","3544860246","+40.1072744","-074.6652012"
"430",Esther Han Silver,NJ,Local,School District,"1","2","34","01779795","34",New Jersey,"00",G4000,A,"19047825980","3544860246","+40.1072744","-074.6652012"
"431",Sang Hui (Chris) Kwon,NJ,Local,School District,"1","2","34","01779795","34",New Jersey,"00",G4000,A,"19047825980","3544860246","+40.1072744","-074.6652012"
"432",Sungmin (Stephanie) Lee,NJ,Local,School District,"1","2","34","01779795","34",New Jersey,"00",G4000,A,"19047825980","3544860246","+40.1072744","-074.6652012"
"433",Zhi Liang,NJ,Local,City Council,"1","2","34","01779795","34",New Jersey,"00",G4000,A,"19047825980","3544860246","+40.1072744","-074.6652012"
"434",Grace Park,NJ,Local,School District,"1","2","34","01779795","34",New Jersey,"00",G4000,A,"19047825980","3544860246","+40.1072744","-074.6652012"
"435",Mark K. Park,NJ,Local,City Council,"1","2","34","01779795","34",New Jersey,"00",G4000,A,"19047825980","3544860246","+40.1072744","-074.6652012"
"436",Dennis Shim,NJ,Local,City Council,"1","2","34","01779795","34",New Jersey,"00",G4000,A,"19047825980","3544860246","+40.1072744","-074.6652012"
"437",Susan Shin-Angulo,NJ,Local,County Council,"1","2","34","01779795","34",New Jersey,"00",G4000,A,"19047825980","3544860246","+40.1072744","-074.6652012"
"438",Steven Yang,NJ,Local,School District,"1","2","34","01779795","34",New Jersey,"00",G4000,A,"19047825980","3544860246","+40.1072744","-074.6652012"
"439",Ken Miyagishima,NM,Local,City Council,"4","8","35","00897535","35",New Mexico,"00",G4000,A,"314196306401","728776523","+34.4346843","-106.1316181"
"440",Jerome Tao,NV,State,State Court o...,"4","8","32","01779793","32",Nevada,"00",G4000,A,"284329506470","2047206072","+39.3310928","-116.6151469"
"441",Cynthia Lu,NV,Local,,"4","8","32","01779793","32",Nevada,"00",G4000,A,"284329506470","2047206072","+39.3310928","-116.6151469"
"442",Gerri Schroder,NV,Local,City Council,"4","8","32","01779793","32",Nevada,"00",G4000,A,"284329506470","2047206072","+39.3310928","-116.6151469"
"443",Grace Meng,NY,Federal,U.S. House,"1","2","36","01779796","36",New York,"00",G4000,A,"122049149763","19246994695","+42.9133974","-075.5962723"
"444",Margaret Chan,NY,State,State Suprem...,"1","2","36","01779796","36",New York,"00",G4000,A,"122049149763","19246994695","+42.9133974","-075.5962723"
"445",Ron Kim,NY,State,State House,"1","2","36","01779796","36",New York,"00",G4000,A,"122049149763","19246994695","+42.9133974","-075.5962723"
"446",Doris Ling-Cohan,NY,State,State Suprem...,"1","2","36","01779796","36",New York,"00",G4000,A,"122049149763","19246994695","+42.9133974","-075.5962723"
"447",John Liu,NY,State,State Senate,"1","2","36","01779796","36",New York,"00",G4000,A,"122049149763","19246994695","+42.9133974","-075.5962723"
"448",Yuh-Line Niou,NY,State,State House,"1","2","36","01779796","36",New York,"00",G4000,A,"122049149763","19246994695","+42.9133974","-075.5962723"
"449",Leslie Purificacion,NY,State,State Suprem...,"1","2","36","01779796","36",New York,"00",G4000,A,"122049149763","19246994695","+42.9133974","-075.5962723"
"450",Anil C. Singh,NY,State,State Suprem...,"1","2","36","01779796","36",New York,"00",G4000,A,"122049149763","19246994695","+42.9133974","-075.5962723"
"451",Kevin Thomas,NY,State,State Senate,"1","2","36","01779796","36",New York,"00",G4000,A,"122049149763","19246994695","+42.9133974","-075.5962723"
"452",Peter Tom,NY,State,State Suprem...,"1","2","36","01779796","36",New York,"00",G4000,A,"122049149763","19246994695","+42.9133974","-075.5962723"
"453",Shahabuddeen Ally,NY,Local,,"1","2","36","01779796","36",New York,"00",G4000,A,"122049149763","19246994695","+42.9133974","-075.5962723"
"454",Bernard Cheng,NY,Local,,"1","2","36","01779796","36",New York,"00",G4000,A,"122049149763","19246994695","+42.9133974","-075.5962723"
"455",Margaret Chin,NY,Local,City Council,"1","2","36","01779796","36",New York,"00",G4000,A,"122049149763","19246994695","+42.9133974","-075.5962723"
"456",Peter Koo,NY,Local,City Council,"1","2","36","01779796","36",New York,"00",G4000,A,"122049149763","19246994695","+42.9133974","-075.5962723"
"457",Wendy Li,NY,Local,County Distri...,"1","2","36","01779796","36",New York,"00",G4000,A,"122049149763","19246994695","+42.9133974","-075.5962723"
"458",Ushir Pandit-Durant,NY,Local,State Suprem...,"1","2","36","01779796","36",New York,"00",G4000,A,"122049149763","19246994695","+42.9133974","-075.5962723"
"459",LillianWan,NY,Local,County Famil...,"1","2","36","01779796","36",New York,"00",G4000,A,"122049149763","19246994695","+42.9133974","-075.5962723"
"460",FrancesWang,NY,Local,,"1","2","36","01779796","36",New York,"00",G4000,A,"122049149763","19246994695","+42.9133974","-075.5962723"
"461",Niraj Antani,OH,State,State House,"2","3","39","01085497","39",Ohio,"00",G4000,A,"105828882568","10268850702","+40.4149297","-082.7119975"
"462",Tina Maharath,OH,State,State Senate,"2","3","39","01085497","39",Ohio,"00",G4000,A,"105828882568","10268850702","+40.4149297","-082.7119975"
"463",Cyndi Munson,OK,State,State House,"3","7","40","01102857","40",Oklahoma,"00",G4000,A,"177662925723","3374587997","+35.5900512","-097.4868149"
"464",Lynn Nakamoto,OR,State,State Suprem...,"4","9","41","01155107","41",Oregon,"00",G4000,A,"248606993270","6192386935","+43.9717125","-120.6229578"
"465",Lung Hung,OR,Local,,"4","9","41","01155107","41",Oregon,"00",G4000,A,"248606993270","6192386935","+43.9717125","-120.6229578"
"466",Susheela Jayapal,OR,Local,,"4","9","41","01155107","41",Oregon,"00",G4000,A,"248606993270","6192386935","+43.9717125","-120.6229578"
"467",Patty Kim,PA,State,State House,"1","2","42","01779798","42",Pennsylvania,"00",G4000,A,"115884442321","3394589990","+40.9024957","-077.8334514"
"468",Ida Chen,PA,Local,,"1","2","42","01779798","42",Pennsylvania,"00",G4000,A,"115884442321","3394589990","+40.9024957","-077.8334514"
"469",Helen Gym,PA,Local,City Council,"1","2","42","01779798","42",Pennsylvania,"00",G4000,A,"115884442321","3394589990","+40.9024957","-077.8334514"
"470",David Oh,PA,Local,City Council,"1","2","42","01779798","42",Pennsylvania,"00",G4000,A,"115884442321","3394589990","+40.9024957","-077.8334514"
"471",Allan Fung,RI,Local,City Council,"1","1","44","01219835","44",Rhode Island,"00",G4000,A,"2677779902","1323670487","+41.5974187","-071.5272723"
"472",Sabi Kumar,TN,State,State House,"3","6","47","01325873","47",Tennessee,"00",G4000,A,"106802728188","2350123465","+35.8608030","-086.3499896"
"473",Angie Chen Button,TX,State,State House,"3","7","48","01779801","48",Texas,"00",G4000,A,"676653171537","19006305260","+31.4347032","-099.2818238"
"474",Hubert Vo,TX,State,State House,"3","7","48","01779801","48",Texas,"00",G4000,A,"676653171537","19006305260","+31.4347032","-099.2818238"
"475",GeneWu,TX,State,State House,"3","7","48","01779801","48",Texas,"00",G4000,A,"676653171537","19006305260","+31.4347032","-099.2818238"
"476",Linda Chew,TX,Local,,"3","7","48","01779801","48",Texas,"00",G4000,A,"676653171537","19006305260","+31.4347032","-099.2818238"
"477",Nicholas Chu,TX,Local,,"3","7","48","01779801","48",Texas,"00",G4000,A,"676653171537","19006305260","+31.4347032","-099.2818238"
"478",Himesh Gandhi,TX,Local,City Council,"3","7","48","01779801","48",Texas,"00",G4000,A,"676653171537","19006305260","+31.4347032","-099.2818238"
"479",M. Sue Karita,TX,Local,,"3","7","48","01779801","48",Texas,"00",G4000,A,"676653171537","19006305260","+31.4347032","-099.2818238"
"480",Alex Kim,TX,Local,County Distri...,"3","7","48","01779801","48",Texas,"00",G4000,A,"676653171537","19006305260","+31.4347032","-099.2818238"
"481",Steve Le,TX,Local,City Council,"3","7","48","01779801","48",Texas,"00",G4000,A,"676653171537","19006305260","+31.4347032","-099.2818238"
"482",Jason Luong,TX,Local,County Distri...,"3","7","48","01779801","48",Texas,"00",G4000,A,"676653171537","19006305260","+31.4347032","-099.2818238"
"483",R.K. Sandill,TX,Local,,"3","7","48","01779801","48",Texas,"00",G4000,A,"676653171537","19006305260","+31.4347032","-099.2818238"
"484",Tina Yoo Clinton,TX,Local,County Distri...,"3","7","48","01779801","48",Texas,"00",G4000,A,"676653171537","19006305260","+31.4347032","-099.2818238"
"485",Albert Zapanta,TX,Local,City Council,"3","7","48","01779801","48",Texas,"00",G4000,A,"676653171537","19006305260","+31.4347032","-099.2818238"
"486",Jani Iwamoto,UT,State,State Senate,"4","8","49","01455989","49",Utah,"00",G4000,A,"212886221680","6998824394","+39.3349925","-111.6563326"
"487",Sean Reyes,UT,State,,"4","8","49","01455989","49",Utah,"00",G4000,A,"212886221680","6998824394","+39.3349925","-111.6563326"
"488",Sim Gill,UT,Local,,"4","8","49","01455989","49",Utah,"00",G4000,A,"212886221680","6998824394","+39.3349925","-111.6563326"
"489",Tom Huynh,UT,Local,City Council,"4","8","49","01455989","49",Utah,"00",G4000,A,"212886221680","6998824394","+39.3349925","-111.6563326"
"490",Bobby Scott,VA,Federal,U.S. House,"3","5","51","01779803","51",Virginia,"00",G4000,A,"102257717110","8528531774","+37.5222512","-078.6681938"
"491",Mark Keam,VA,State,State House,"3","5","51","01779803","51",Virginia,"00",G4000,A,"102257717110","8528531774","+37.5222512","-078.6681938"
"492",Grace HanWolf,VA,Local,City Council,"3","5","51","01779803","51",Virginia,"00",G4000,A,"102257717110","8528531774","+37.5222512","-078.6681938"
"493",Ilryong Moon,VA,Local,School District,"3","5","51","01779803","51",Virginia,"00",G4000,A,"102257717110","8528531774","+37.5222512","-078.6681938"
"494",Suhas Naddoni,VA,Local,City Council,"3","5","51","01779803","51",Virginia,"00",G4000,A,"102257717110","8528531774","+37.5222512","-078.6681938"
"495",Pramila Jayapal,WA,Federal,U.S. House,"4","9","53","01779804","53",Washington,"00",G4000,A,"172112588220","12559278850","+47.4073238","-120.5757999"
"496",Mia Gregerson,WA,State,State House,"4","9","53","01779804","53",Washington,"00",G4000,A,"172112588220","12559278850","+47.4073238","-120.5757999"
"497",Bob Hasegawa,WA,State,State Senate,"4","9","53","01779804","53",Washington,"00",G4000,A,"172112588220","12559278850","+47.4073238","-120.5757999"
"498",Steve Hobbs,WA,State,State Senate,"4","9","53","01779804","53",Washington,"00",G4000,A,"172112588220","12559278850","+47.4073238","-120.5757999"
"499",Linda C.J. Lee,WA,State,State Court o...,"4","9","53","01779804","53",Washington,"00",G4000,A,"172112588220","12559278850","+47.4073238","-120.5757999"
"500",Joe Nguyen,WA,State,State Senate,"4","9","53","01779804","53",Washington,"00",G4000,A,"172112588220","12559278850","+47.4073238","-120.5757999"
"501",Cindy Ryu,WA,State,State House,"4","9","53","01779804","53",Washington,"00",G4000,A,"172112588220","12559278850","+47.4073238","-120.5757999"
"502",My-Linh Thai,WA,State,State House,"4","9","53","01779804","53",Washington,"00",G4000,A,"172112588220","12559278850","+47.4073238","-120.5757999"
"503",Sharon Tomiko Santos,WA,State,State House,"4","9","53","01779804","53",Washington,"00",G4000,A,"172112588220","12559278850","+47.4073238","-120.5757999"
"504",Mary Yu,WA,State,State Suprem...,"4","9","53","01779804","53",Washington,"00",G4000,A,"172112588220","12559278850","+47.4073238","-120.5757999"
"505",Tam Bui,WA,Local,County Distri...,"4","9","53","01779804","53",Washington,"00",G4000,A,"172112588220","12559278850","+47.4073238","-120.5757999"
"506",Fred Chang,WA,Local,City Council,"4","9","53","01779804","53",Washington,"00",G4000,A,"172112588220","12559278850","+47.4073238","-120.5757999"
"507",Andrea Chin,WA,Local,,"4","9","53","01779804","53",Washington,"00",G4000,A,"172112588220","12559278850","+47.4073238","-120.5757999"
"508",Mark Chow,WA,Local,County Distri...,"4","9","53","01779804","53",Washington,"00",G4000,A,"172112588220","12559278850","+47.4073238","-120.5757999"
"509",John Chun,WA,Local,County Super...,"4","9","53","01779804","53",Washington,"00",G4000,A,"172112588220","12559278850","+47.4073238","-120.5757999"
"510",Sam Chung,WA,Local,County Super...,"4","9","53","01779804","53",Washington,"00",G4000,A,"172112588220","12559278850","+47.4073238","-120.5757999"
"511",Bruce Harrell,WA,Local,City Council,"4","9","53","01779804","53",Washington,"00",G4000,A,"172112588220","12559278850","+47.4073238","-120.5757999"
"512",Gregg Hirakawa,WA,Local,County Distri...,"4","9","53","01779804","53",Washington,"00",G4000,A,"172112588220","12559278850","+47.4073238","-120.5757999"
"513",Conrad Lee,WA,Local,City Council,"4","9","53","01779804","53",Washington,"00",G4000,A,"172112588220","12559278850","+47.4073238","-120.5757999"
"514",Dean Lum,WA,Local,County Super...,"4","9","53","01779804","53",Washington,"00",G4000,A,"172112588220","12559278850","+47.4073238","-120.5757999"
"515",Doris McConnell,WA,Local,City Council,"4","9","53","01779804","53",Washington,"00",G4000,A,"172112588220","12559278850","+47.4073238","-120.5757999"
"516",Patrick Oishi,WA,Local,County Super...,"4","9","53","01779804","53",Washington,"00",G4000,A,"172112588220","12559278850","+47.4073238","-120.5757999"
"517",Kshama Sawant,WA,Local,City Council,"4","9","53","01779804","53",Washington,"00",G4000,A,"172112588220","12559278850","+47.4073238","-120.5757999"
"518",Ketu Shah,WA,Local,,"4","9","53","01779804","53",Washington,"00",G4000,A,"172112588220","12559278850","+47.4073238","-120.5757999"
"519",Shiva Bidar-Sielaff,WI,Local,City Council,"2","3","55","01779806","55",Wisconsin,"00",G4000,A,"140290039723","29344951758","+44.6309071","-089.7093916"
"520",Yogesh Chawla,WI,Local,County Council,"2","3","55","01779806","55",Wisconsin,"00",G4000,A,"140290039723","29344951758","+44.6309071","-089.7093916"
"521",Glenn Yamahiro,WI,Local,,"2","3","55","01779806","55",Wisconsin,"00",G4000,A,"140290039723","29344951758","+44.6309071","-089.7093916"
